,Review_ID,Rating_Submit_Dt,Words
27,R28,2022-04-11T23:10:31.257Z,difference
27,R28,2022-04-11T23:10:31.257Z,hair
27,R28,2022-04-11T23:10:31.257Z,one
27,R28,2022-04-11T23:10:31.257Z,job
28,R29,2022-04-11T23:10:31.257Z,high
28,R29,2022-04-11T23:10:31.257Z,porosity
28,R29,2022-04-11T23:10:31.257Z,medium
28,R29,2022-04-11T23:10:31.257Z,length
28,R29,2022-04-11T23:10:31.257Z,curls
28,R29,2022-04-11T23:10:31.257Z,high
28,R29,2022-04-11T23:10:31.257Z,expectations
28,R29,2022-04-11T23:10:31.257Z,mask
28,R29,2022-04-11T23:10:31.257Z,tried
28,R29,2022-04-11T23:10:31.257Z,deep
28,R29,2022-04-11T23:10:31.257Z,conditioner
28,R29,2022-04-11T23:10:31.257Z,min
28,R29,2022-04-11T23:10:31.257Z,min
28,R29,2022-04-11T23:10:31.257Z,hour
28,R29,2022-04-11T23:10:31.257Z,even
28,R29,2022-04-11T23:10:31.257Z,overnight
28,R29,2022-04-11T23:10:31.257Z,every
28,R29,2022-04-11T23:10:31.257Z,time
28,R29,2022-04-11T23:10:31.257Z,got
28,R29,2022-04-11T23:10:31.257Z,results
28,R29,2022-04-11T23:10:31.257Z,drier
28,R29,2022-04-11T23:10:31.257Z,frizzier
28,R29,2022-04-11T23:10:31.257Z,hair
28,R29,2022-04-11T23:10:31.257Z,definitely
28,R29,2022-04-11T23:10:31.257Z,deep
28,R29,2022-04-11T23:10:31.257Z,conditioned
28,R29,2022-04-11T23:10:31.257Z,disappointing
29,R30,2022-04-11T23:10:31.257Z,key
29,R30,2022-04-11T23:10:31.257Z,getting
29,R30,2022-04-11T23:10:31.257Z,hair
29,R30,2022-04-11T23:10:31.257Z,feeling
29,R30,2022-04-11T23:10:31.257Z,softer
29,R30,2022-04-11T23:10:31.257Z,less
29,R30,2022-04-11T23:10:31.257Z,damaged
29,R30,2022-04-11T23:10:31.257Z,autoimmune
29,R30,2022-04-11T23:10:31.257Z,diseases
29,R30,2022-04-11T23:10:31.257Z,affect
29,R30,2022-04-11T23:10:31.257Z,hair
29,R30,2022-04-11T23:10:31.257Z,products
29,R30,2022-04-11T23:10:31.257Z,dry
29,R30,2022-04-11T23:10:31.257Z,damage
29,R30,2022-04-11T23:10:31.257Z,even
29,R30,2022-04-11T23:10:31.257Z,follow
29,R30,2022-04-11T23:10:31.257Z,directions
29,R30,2022-04-11T23:10:31.257Z,bottle
29,R30,2022-04-11T23:10:31.257Z,leave
29,R30,2022-04-11T23:10:31.257Z,mask
29,R30,2022-04-11T23:10:31.257Z,minutes
29,R30,2022-04-11T23:10:31.257Z,rinsing
29,R30,2022-04-11T23:10:31.257Z,soon
29,R30,2022-04-11T23:10:31.257Z,rinse
29,R30,2022-04-11T23:10:31.257Z,already
29,R30,2022-04-11T23:10:31.257Z,feel
29,R30,2022-04-11T23:10:31.257Z,hair
29,R30,2022-04-11T23:10:31.257Z,softer
29,R30,2022-04-11T23:10:31.257Z,dries
29,R30,2022-04-11T23:10:31.257Z,feels
29,R30,2022-04-11T23:10:31.257Z,much
29,R30,2022-04-11T23:10:31.257Z,better
29,R30,2022-04-11T23:10:31.257Z,shower
29,R30,2022-04-11T23:10:31.257Z,use
29,R30,2022-04-11T23:10:31.257Z,times
29,R30,2022-04-11T23:10:31.257Z,week
29,R30,2022-04-11T23:10:31.257Z,recommended
29,R30,2022-04-11T23:10:31.257Z,product
29,R30,2022-04-11T23:10:31.257Z,also
29,R30,2022-04-11T23:10:31.257Z,really
29,R30,2022-04-11T23:10:31.257Z,good
29,R30,2022-04-11T23:10:31.257Z,salon
29,R30,2022-04-11T23:10:31.257Z,hair
29,R30,2022-04-11T23:10:31.257Z,fragrance
29,R30,2022-04-11T23:10:31.257Z,well
29,R30,2022-04-11T23:10:31.257Z,really
29,R30,2022-04-11T23:10:31.257Z,recommend
29,R30,2022-04-11T23:10:31.257Z,anyone
29,R30,2022-04-11T23:10:31.257Z,struggling
29,R30,2022-04-11T23:10:31.257Z,dry
29,R30,2022-04-11T23:10:31.257Z,damaged
29,R30,2022-04-11T23:10:31.257Z,hair
30,R31,2022-04-02T18:31:58.530Z,left
30,R31,2022-04-02T18:31:58.530Z,dry
30,R31,2022-04-02T18:31:58.530Z,bleached
30,R31,2022-04-02T18:31:58.530Z,hair
30,R31,2022-04-02T18:31:58.530Z,feeling
30,R31,2022-04-02T18:31:58.530Z,soft
31,R32,2022-04-02T18:31:58.530Z,solid
31,R32,2022-04-02T18:31:58.530Z,hair
31,R32,2022-04-02T18:31:58.530Z,mask
31,R32,2022-04-02T18:31:58.530Z,quite
31,R32,2022-04-02T18:31:58.530Z,nourishing
31,R32,2022-04-02T18:31:58.530Z,avocado
31,R32,2022-04-02T18:31:58.530Z,kiwi
31,R32,2022-04-02T18:31:58.530Z,one
31,R32,2022-04-02T18:31:58.530Z,feels
31,R32,2022-04-02T18:31:58.530Z,like
31,R32,2022-04-02T18:31:58.530Z,something
31,R32,2022-04-02T18:31:58.530Z,could
31,R32,2022-04-02T18:31:58.530Z,use
31,R32,2022-04-02T18:31:58.530Z,often
31,R32,2022-04-02T18:31:58.530Z,traditional
31,R32,2022-04-02T18:31:58.530Z,mask
32,R33,2022-04-02T18:31:58.530Z,im
32,R33,2022-04-02T18:31:58.530Z,sad
32,R33,2022-04-02T18:31:58.530Z,didnt
32,R33,2022-04-02T18:31:58.530Z,work
32,R33,2022-04-02T18:31:58.530Z,wonders
32,R33,2022-04-02T18:31:58.530Z,since
32,R33,2022-04-02T18:31:58.530Z,everyone
32,R33,2022-04-02T18:31:58.530Z,else
32,R33,2022-04-02T18:31:58.530Z,seems
32,R33,2022-04-02T18:31:58.530Z,love
32,R33,2022-04-02T18:31:58.530Z,tried
32,R33,2022-04-02T18:31:58.530Z,twice
32,R33,2022-04-02T18:31:58.530Z,felt
32,R33,2022-04-02T18:31:58.530Z,like
32,R33,2022-04-02T18:31:58.530Z,protein
32,R33,2022-04-02T18:31:58.530Z,treatment
32,R33,2022-04-02T18:31:58.530Z,anything
32,R33,2022-04-02T18:31:58.530Z,restorative
32,R33,2022-04-02T18:31:58.530Z,left
32,R33,2022-04-02T18:31:58.530Z,hair
32,R33,2022-04-02T18:31:58.530Z,little
32,R33,2022-04-02T18:31:58.530Z,dry
32,R33,2022-04-02T18:31:58.530Z,end
32,R33,2022-04-02T18:31:58.530Z,bummer
33,R34,2022-04-02T18:31:58.530Z,ive
33,R34,2022-04-02T18:31:58.530Z,never
33,R34,2022-04-02T18:31:58.530Z,used
33,R34,2022-04-02T18:31:58.530Z,better
33,R34,2022-04-02T18:31:58.530Z,conditioning
33,R34,2022-04-02T18:31:58.530Z,treatment
33,R34,2022-04-02T18:31:58.530Z,made
33,R34,2022-04-02T18:31:58.530Z,hair
33,R34,2022-04-02T18:31:58.530Z,soft
33,R34,2022-04-02T18:31:58.530Z,full
33,R34,2022-04-02T18:31:58.530Z,life
33,R34,2022-04-02T18:31:58.530Z,use
33,R34,2022-04-02T18:31:58.530Z,obsessed
34,R35,2022-04-02T18:31:58.530Z,far
34,R35,2022-04-02T18:31:58.530Z,best
34,R35,2022-04-02T18:31:58.530Z,conditioning
34,R35,2022-04-02T18:31:58.530Z,ever
34,R35,2022-04-02T18:31:58.530Z,use
34,R35,2022-04-02T18:31:58.530Z,use
34,R35,2022-04-02T18:31:58.530Z,lot
34,R35,2022-04-02T18:31:58.530Z,super
34,R35,2022-04-02T18:31:58.530Z,nice
34,R35,2022-04-02T18:31:58.530Z,package
34,R35,2022-04-02T18:31:58.530Z,brings
34,R35,2022-04-02T18:31:58.530Z,lot
34,R35,2022-04-02T18:31:58.530Z,need
34,R35,2022-04-02T18:31:58.530Z,little
34,R35,2022-04-02T18:31:58.530Z,bit
34,R35,2022-04-02T18:31:58.530Z,makes
34,R35,2022-04-02T18:31:58.530Z,hair
34,R35,2022-04-02T18:31:58.530Z,super
34,R35,2022-04-02T18:31:58.530Z,soft
34,R35,2022-04-02T18:31:58.530Z,manageable
34,R35,2022-04-02T18:31:58.530Z,washing
34,R35,2022-04-02T18:31:58.530Z,already
34,R35,2022-04-02T18:31:58.530Z,second
34,R35,2022-04-02T18:31:58.530Z,one
35,R36,2022-04-02T18:31:58.530Z,really
35,R36,2022-04-02T18:31:58.530Z,wanted
35,R36,2022-04-02T18:31:58.530Z,love
35,R36,2022-04-02T18:31:58.530Z,seeing
35,R36,2022-04-02T18:31:58.530Z,many
35,R36,2022-04-02T18:31:58.530Z,reviews
35,R36,2022-04-02T18:31:58.530Z,however
35,R36,2022-04-02T18:31:58.530Z,product
35,R36,2022-04-02T18:31:58.530Z,fell
35,R36,2022-04-02T18:31:58.530Z,short
35,R36,2022-04-02T18:31:58.530Z,felt
35,R36,2022-04-02T18:31:58.530Z,heavy
35,R36,2022-04-02T18:31:58.530Z,weighed
35,R36,2022-04-02T18:31:58.530Z,hair
35,R36,2022-04-02T18:31:58.530Z,yet
35,R36,2022-04-02T18:31:58.530Z,always
35,R36,2022-04-02T18:31:58.530Z,felt
35,R36,2022-04-02T18:31:58.530Z,like
35,R36,2022-04-02T18:31:58.530Z,hair
35,R36,2022-04-02T18:31:58.530Z,dry
35,R36,2022-04-02T18:31:58.530Z,using
35,R36,2022-04-02T18:31:58.530Z,repurchase
36,R37,2022-04-02T18:31:58.530Z,favorite
36,R37,2022-04-02T18:31:58.530Z,product
36,R37,2022-04-02T18:31:58.530Z,briogio
36,R37,2022-04-02T18:31:58.530Z,line
37,R38,2022-04-02T18:31:58.530Z,honestly
37,R38,2022-04-02T18:31:58.530Z,im
37,R38,2022-04-02T18:31:58.530Z,pretty
37,R38,2022-04-02T18:31:58.530Z,sure
37,R38,2022-04-02T18:31:58.530Z,product
37,R38,2022-04-02T18:31:58.530Z,improved
37,R38,2022-04-02T18:31:58.530Z,hair
37,R38,2022-04-02T18:31:58.530Z,health
37,R38,2022-04-02T18:31:58.530Z,ive
37,R38,2022-04-02T18:31:58.530Z,bleached
37,R38,2022-04-02T18:31:58.530Z,hair
37,R38,2022-04-02T18:31:58.530Z,within
37,R38,2022-04-02T18:31:58.530Z,year
37,R38,2022-04-02T18:31:58.530Z,helped
37,R38,2022-04-02T18:31:58.530Z,hair
37,R38,2022-04-02T18:31:58.530Z,much
37,R38,2022-04-02T18:31:58.530Z,h
37,R38,2022-04-02T18:31:58.530Z,c
37,R38,2022-04-02T18:31:58.530Z,k
37,R38,2022-04-02T18:31:58.530Z,hair
37,R38,2022-04-02T18:31:58.530Z,like
37,R38,2022-04-02T18:31:58.530Z,lot
37,R38,2022-04-02T18:31:58.530Z,hair
37,R38,2022-04-02T18:31:58.530Z,joke
37,R38,2022-04-02T18:31:58.530Z,shampoo
37,R38,2022-04-02T18:31:58.530Z,hair
37,R38,2022-04-02T18:31:58.530Z,rinse
37,R38,2022-04-02T18:31:58.530Z,etc
37,R38,2022-04-02T18:31:58.530Z,add
37,R38,2022-04-02T18:31:58.530Z,hair
37,R38,2022-04-02T18:31:58.530Z,mask
37,R38,2022-04-02T18:31:58.530Z,long
37,R38,2022-04-02T18:31:58.530Z,sometimes
37,R38,2022-04-02T18:31:58.530Z,ditch
37,R38,2022-04-02T18:31:58.530Z,conditioner
37,R38,2022-04-02T18:31:58.530Z,definitely
37,R38,2022-04-02T18:31:58.530Z,think
37,R38,2022-04-02T18:31:58.530Z,worth
37,R38,2022-04-02T18:31:58.530Z,shot
37,R38,2022-04-02T18:31:58.530Z,like
37,R38,2022-04-02T18:31:58.530Z,product
37,R38,2022-04-02T18:31:58.530Z,might
37,R38,2022-04-02T18:31:58.530Z,work
37,R38,2022-04-02T18:31:58.530Z,everyone
37,R38,2022-04-02T18:31:58.530Z,try
37,R38,2022-04-02T18:31:58.530Z,briogeo
37,R38,2022-04-02T18:31:58.530Z,products
38,R39,2022-04-02T18:31:58.530Z,u
38,R39,2022-04-02T18:31:58.530Z,dry
38,R39,2022-04-02T18:31:58.530Z,damaged
38,R39,2022-04-02T18:31:58.530Z,hair
38,R39,2022-04-02T18:31:58.530Z,product
38,R39,2022-04-02T18:31:58.530Z,must
38,R39,2022-04-02T18:31:58.530Z,buy
38,R39,2022-04-02T18:31:58.530Z,hair
38,R39,2022-04-02T18:31:58.530Z,damaged
38,R39,2022-04-02T18:31:58.530Z,highlights
38,R39,2022-04-02T18:31:58.530Z,used
38,R39,2022-04-02T18:31:58.530Z,already
38,R39,2022-04-02T18:31:58.530Z,saw
38,R39,2022-04-02T18:31:58.530Z,difference
38,R39,2022-04-02T18:31:58.530Z,highly
38,R39,2022-04-02T18:31:58.530Z,recommend
38,R39,2022-04-02T18:31:58.530Z,moisturized
38,R39,2022-04-02T18:31:58.530Z,hydrated
38,R39,2022-04-02T18:31:58.530Z,hair
39,R40,2022-04-02T18:31:58.530Z,virgin
39,R40,2022-04-02T18:31:58.530Z,hair
39,R40,2022-04-02T18:31:58.530Z,decided
39,R40,2022-04-02T18:31:58.530Z,subtle
39,R40,2022-04-02T18:31:58.530Z,face
39,R40,2022-04-02T18:31:58.530Z,framing
39,R40,2022-04-02T18:31:58.530Z,balayage
39,R40,2022-04-02T18:31:58.530Z,came
39,R40,2022-04-02T18:31:58.530Z,beautiful
39,R40,2022-04-02T18:31:58.530Z,left
39,R40,2022-04-02T18:31:58.530Z,hair
39,R40,2022-04-02T18:31:58.530Z,feeling
39,R40,2022-04-02T18:31:58.530Z,extra
39,R40,2022-04-02T18:31:58.530Z,dry
39,R40,2022-04-02T18:31:58.530Z,straw
39,R40,2022-04-02T18:31:58.530Z,like
39,R40,2022-04-02T18:31:58.530Z,used
39,R40,2022-04-02T18:31:58.530Z,hair
39,R40,2022-04-02T18:31:58.530Z,feeling
39,R40,2022-04-02T18:31:58.530Z,way
39,R40,2022-04-02T18:31:58.530Z,even
39,R40,2022-04-02T18:31:58.530Z,go
39,R40,2022-04-02T18:31:58.530Z,beyond
39,R40,2022-04-02T18:31:58.530Z,brush
39,R40,2022-04-02T18:31:58.530Z,wet
39,R40,2022-04-02T18:31:58.530Z,use
39,R40,2022-04-02T18:31:58.530Z,microfiber
39,R40,2022-04-02T18:31:58.530Z,towels
39,R40,2022-04-02T18:31:58.530Z,sleep
39,R40,2022-04-02T18:31:58.530Z,silk
39,R40,2022-04-02T18:31:58.530Z,pillowcase
39,R40,2022-04-02T18:31:58.530Z,tie
39,R40,2022-04-02T18:31:58.530Z,silk
39,R40,2022-04-02T18:31:58.530Z,scrunchies
39,R40,2022-04-02T18:31:58.530Z,knew
39,R40,2022-04-02T18:31:58.530Z,bleach
39,R40,2022-04-02T18:31:58.530Z,used
39,R40,2022-04-02T18:31:58.530Z,one
39,R40,2022-04-02T18:31:58.530Z,time
39,R40,2022-04-02T18:31:58.530Z,shampoo
39,R40,2022-04-02T18:31:58.530Z,left
39,R40,2022-04-02T18:31:58.530Z,minutes
39,R40,2022-04-02T18:31:58.530Z,rinsed
39,R40,2022-04-02T18:31:58.530Z,omg
39,R40,2022-04-02T18:31:58.530Z,softest
39,R40,2022-04-02T18:31:58.530Z,hair
39,R40,2022-04-02T18:31:58.530Z,cant
39,R40,2022-04-02T18:31:58.530Z,believe
39,R40,2022-04-02T18:31:58.530Z,transformed
39,R40,2022-04-02T18:31:58.530Z,super
39,R40,2022-04-02T18:31:58.530Z,sleek
39,R40,2022-04-02T18:31:58.530Z,shiny
39,R40,2022-04-02T18:31:58.530Z,love
39,R40,2022-04-02T18:31:58.530Z,really
39,R40,2022-04-02T18:31:58.530Z,works
39,R40,2022-04-02T18:31:58.530Z,wonders
40,R41,2022-03-23T19:30:07.291Z,product
40,R41,2022-03-23T19:30:07.291Z,briogeo
40,R41,2022-03-23T19:30:07.291Z,im
40,R41,2022-03-23T19:30:07.291Z,love
40,R41,2022-03-23T19:30:07.291Z,feel
40,R41,2022-03-23T19:30:07.291Z,like
40,R41,2022-03-23T19:30:07.291Z,weighs
40,R41,2022-03-23T19:30:07.291Z,hair
40,R41,2022-03-23T19:30:07.291Z,even
40,R41,2022-03-23T19:30:07.291Z,use
40,R41,2022-03-23T19:30:07.291Z,tiniest
40,R41,2022-03-23T19:30:07.291Z,amount
40,R41,2022-03-23T19:30:07.291Z,theres
40,R41,2022-03-23T19:30:07.291Z,weird
40,R41,2022-03-23T19:30:07.291Z,film
40,R41,2022-03-23T19:30:07.291Z,leaves
40,R41,2022-03-23T19:30:07.291Z,behind
40,R41,2022-03-23T19:30:07.291Z,makes
40,R41,2022-03-23T19:30:07.291Z,feel
40,R41,2022-03-23T19:30:07.291Z,like
40,R41,2022-03-23T19:30:07.291Z,need
40,R41,2022-03-23T19:30:07.291Z,wash
40,R41,2022-03-23T19:30:07.291Z,hair
40,R41,2022-03-23T19:30:07.291Z,weird
40,R41,2022-03-23T19:30:07.291Z,film
40,R41,2022-03-23T19:30:07.291Z,makes
40,R41,2022-03-23T19:30:07.291Z,hair
40,R41,2022-03-23T19:30:07.291Z,shiny
40,R41,2022-03-23T19:30:07.291Z,soft
41,R42,2022-03-23T19:30:07.291Z,ive
41,R42,2022-03-23T19:30:07.291Z,used
41,R42,2022-03-23T19:30:07.291Z,left
41,R42,2022-03-23T19:30:07.291Z,hair
41,R42,2022-03-23T19:30:07.291Z,feeling
41,R42,2022-03-23T19:30:07.291Z,really
41,R42,2022-03-23T19:30:07.291Z,dry
41,R42,2022-03-23T19:30:07.291Z,brittle
41,R42,2022-03-23T19:30:07.291Z,conditioner
41,R42,2022-03-23T19:30:07.291Z,works
41,R42,2022-03-23T19:30:07.291Z,better
41,R42,2022-03-23T19:30:07.291Z,retuning
42,R43,2022-03-23T19:30:07.291Z,didnt
42,R43,2022-03-23T19:30:07.291Z,love
42,R43,2022-03-23T19:30:07.291Z,mask
42,R43,2022-03-23T19:30:07.291Z,felt
42,R43,2022-03-23T19:30:07.291Z,like
42,R43,2022-03-23T19:30:07.291Z,left
42,R43,2022-03-23T19:30:07.291Z,strange
42,R43,2022-03-23T19:30:07.291Z,layer
42,R43,2022-03-23T19:30:07.291Z,film
42,R43,2022-03-23T19:30:07.291Z,hair
42,R43,2022-03-23T19:30:07.291Z,used
42,R43,2022-03-23T19:30:07.291Z,week
42,R43,2022-03-23T19:30:07.291Z,months
43,R44,2022-03-23T19:30:07.291Z,blonde
43,R44,2022-03-23T19:30:07.291Z,fine
43,R44,2022-03-23T19:30:07.291Z,hair
43,R44,2022-03-23T19:30:07.291Z,love
43,R44,2022-03-23T19:30:07.291Z,deep
43,R44,2022-03-23T19:30:07.291Z,conditioner
43,R44,2022-03-23T19:30:07.291Z,use
43,R44,2022-03-23T19:30:07.291Z,probably
43,R44,2022-03-23T19:30:07.291Z,thats
43,R44,2022-03-23T19:30:07.291Z,much
43,R44,2022-03-23T19:30:07.291Z,love
43,R44,2022-03-23T19:30:07.291Z,find
43,R44,2022-03-23T19:30:07.291Z,sitting
43,R44,2022-03-23T19:30:07.291Z,playing
43,R44,2022-03-23T19:30:07.291Z,hair
43,R44,2022-03-23T19:30:07.291Z,feeling
43,R44,2022-03-23T19:30:07.291Z,thinking
43,R44,2022-03-23T19:30:07.291Z,soft
43,R44,2022-03-23T19:30:07.291Z,love
43,R44,2022-03-23T19:30:07.291Z,product
44,R45,2022-03-23T19:30:07.291Z,product
44,R45,2022-03-23T19:30:07.291Z,nothing
44,R45,2022-03-23T19:30:07.291Z,despair
44,R45,2022-03-23T19:30:07.291Z,helped
44,R45,2022-03-23T19:30:07.291Z,damaged
44,R45,2022-03-23T19:30:07.291Z,hair
44,R45,2022-03-23T19:30:07.291Z,much
44,R45,2022-03-23T19:30:07.291Z,little
44,R45,2022-03-23T19:30:07.291Z,goes
44,R45,2022-03-23T19:30:07.291Z,long
44,R45,2022-03-23T19:30:07.291Z,way
44,R45,2022-03-23T19:30:07.291Z,truly
44,R45,2022-03-23T19:30:07.291Z,makes
44,R45,2022-03-23T19:30:07.291Z,feel
44,R45,2022-03-23T19:30:07.291Z,like
44,R45,2022-03-23T19:30:07.291Z,hair
44,R45,2022-03-23T19:30:07.291Z,revitalized
45,R46,2022-03-23T19:30:07.291Z,straight
45,R46,2022-03-23T19:30:07.291Z,hair
45,R46,2022-03-23T19:30:07.291Z,lot
45,R46,2022-03-23T19:30:07.291Z,hair
45,R46,2022-03-23T19:30:07.291Z,gets
45,R46,2022-03-23T19:30:07.291Z,oily
45,R46,2022-03-23T19:30:07.291Z,easily
45,R46,2022-03-23T19:30:07.291Z,always
45,R46,2022-03-23T19:30:07.291Z,worry
45,R46,2022-03-23T19:30:07.291Z,leave
45,R46,2022-03-23T19:30:07.291Z,moisturizing
45,R46,2022-03-23T19:30:07.291Z,products
45,R46,2022-03-23T19:30:07.291Z,adding
45,R46,2022-03-23T19:30:07.291Z,much
45,R46,2022-03-23T19:30:07.291Z,weight
45,R46,2022-03-23T19:30:07.291Z,oil
45,R46,2022-03-23T19:30:07.291Z,hair
45,R46,2022-03-23T19:30:07.291Z,dont
45,R46,2022-03-23T19:30:07.291Z,color
45,R46,2022-03-23T19:30:07.291Z,hair
45,R46,2022-03-23T19:30:07.291Z,dont
45,R46,2022-03-23T19:30:07.291Z,use
45,R46,2022-03-23T19:30:07.291Z,heat
45,R46,2022-03-23T19:30:07.291Z,tools
45,R46,2022-03-23T19:30:07.291Z,often
45,R46,2022-03-23T19:30:07.291Z,still
45,R46,2022-03-23T19:30:07.291Z,made
45,R46,2022-03-23T19:30:07.291Z,hair
45,R46,2022-03-23T19:30:07.291Z,feel
45,R46,2022-03-23T19:30:07.291Z,considerably
45,R46,2022-03-23T19:30:07.291Z,healthier
45,R46,2022-03-23T19:30:07.291Z,normal
45,R46,2022-03-23T19:30:07.291Z,didnt
45,R46,2022-03-23T19:30:07.291Z,grease
45,R46,2022-03-23T19:30:07.291Z,problem
45,R46,2022-03-23T19:30:07.291Z,even
45,R46,2022-03-23T19:30:07.291Z,applying
45,R46,2022-03-23T19:30:07.291Z,near
45,R46,2022-03-23T19:30:07.291Z,roots
45,R46,2022-03-23T19:30:07.291Z,actually
45,R46,2022-03-23T19:30:07.291Z,feel
45,R46,2022-03-23T19:30:07.291Z,like
45,R46,2022-03-23T19:30:07.291Z,might
45,R46,2022-03-23T19:30:07.291Z,able
45,R46,2022-03-23T19:30:07.291Z,get
45,R46,2022-03-23T19:30:07.291Z,third
45,R46,2022-03-23T19:30:07.291Z,day
45,R46,2022-03-23T19:30:07.291Z,hair
45,R46,2022-03-23T19:30:07.291Z,never
45,R46,2022-03-23T19:30:07.291Z,happens
45,R46,2022-03-23T19:30:07.291Z,tomorrow
45,R46,2022-03-23T19:30:07.291Z,already
45,R46,2022-03-23T19:30:07.291Z,tell
45,R46,2022-03-23T19:30:07.291Z,bittersweet
45,R46,2022-03-23T19:30:07.291Z,tube
45,R46,2022-03-23T19:30:07.291Z,runs
45,R46,2022-03-23T19:30:07.291Z,admit
45,R46,2022-03-23T19:30:07.291Z,subscription
45,R46,2022-03-23T19:30:07.291Z,box
45,R46,2022-03-23T19:30:07.291Z,reeled
45,R46,2022-03-23T19:30:07.291Z,one
46,R47,2022-03-23T19:30:07.291Z,use
46,R47,2022-03-23T19:30:07.291Z,dont
46,R47,2022-03-23T19:30:07.291Z,despair
46,R47,2022-03-23T19:30:07.291Z,repair
46,R47,2022-03-23T19:30:07.291Z,missing
46,R47,2022-03-23T19:30:07.291Z,use
46,R47,2022-03-23T19:30:07.291Z,product
46,R47,2022-03-23T19:30:07.291Z,week
46,R47,2022-03-23T19:30:07.291Z,hair
46,R47,2022-03-23T19:30:07.291Z,left
46,R47,2022-03-23T19:30:07.291Z,manageable
46,R47,2022-03-23T19:30:07.291Z,healthy
46,R47,2022-03-23T19:30:07.291Z,ran
46,R47,2022-03-23T19:30:07.291Z,saw
46,R47,2022-03-23T19:30:07.291Z,big
46,R47,2022-03-23T19:30:07.291Z,difference
46,R47,2022-03-23T19:30:07.291Z,hair
46,R47,2022-03-23T19:30:07.291Z,went
46,R47,2022-03-23T19:30:07.291Z,replaced
46,R47,2022-03-23T19:30:07.291Z,expensive
46,R47,2022-03-23T19:30:07.291Z,worth
47,R48,2022-03-23T19:30:07.291Z,someone
47,R48,2022-03-23T19:30:07.291Z,product
47,R48,2022-03-23T19:30:07.291Z,hair
47,R48,2022-03-23T19:30:07.291Z,mask
47,R48,2022-03-23T19:30:07.291Z,go
47,R48,2022-03-23T19:30:07.291Z,product
47,R48,2022-03-23T19:30:07.291Z,give
47,R48,2022-03-23T19:30:07.291Z,hair
47,R48,2022-03-23T19:30:07.291Z,added
47,R48,2022-03-23T19:30:07.291Z,moisture
47,R48,2022-03-23T19:30:07.291Z,slip
47,R48,2022-03-23T19:30:07.291Z,detangling
47,R48,2022-03-23T19:30:07.291Z,never
47,R48,2022-03-23T19:30:07.291Z,easy
48,R49,2022-03-23T19:30:07.291Z,got
48,R49,2022-03-23T19:30:07.291Z,ulta
48,R49,2022-03-23T19:30:07.291Z,birthday
48,R49,2022-03-23T19:30:07.291Z,really
48,R49,2022-03-23T19:30:07.291Z,hydrated
48,R49,2022-03-23T19:30:07.291Z,hard
48,R49,2022-03-23T19:30:07.291Z,color
48,R49,2022-03-23T19:30:07.291Z,treated
48,R49,2022-03-23T19:30:07.291Z,hair
49,R50,2022-03-23T19:30:07.291Z,great
49,R50,2022-03-23T19:30:07.291Z,mask
49,R50,2022-03-23T19:30:07.291Z,leaves
49,R50,2022-03-23T19:30:07.291Z,hair
49,R50,2022-03-23T19:30:07.291Z,feeling
49,R50,2022-03-23T19:30:07.291Z,nice
49,R50,2022-03-23T19:30:07.291Z,moisturized
49,R50,2022-03-23T19:30:07.291Z,great
49,R50,2022-03-23T19:30:07.291Z,scent
49,R50,2022-03-23T19:30:07.291Z,good
49,R50,2022-03-23T19:30:07.291Z,hair
49,R50,2022-03-23T19:30:07.291Z,type
50,R51,2022-03-15T13:07:33.228Z,using
50,R51,2022-03-15T13:07:33.228Z,sample
50,R51,2022-03-15T13:07:33.228Z,one
50,R51,2022-03-15T13:07:33.228Z,products
50,R51,2022-03-15T13:07:33.228Z,used
50,R51,2022-03-15T13:07:33.228Z,felt
50,R51,2022-03-15T13:07:33.228Z,little
50,R51,2022-03-15T13:07:33.228Z,bit
50,R51,2022-03-15T13:07:33.228Z,difference
50,R51,2022-03-15T13:07:33.228Z,hair
50,R51,2022-03-15T13:07:33.228Z,first
50,R51,2022-03-15T13:07:33.228Z,use
50,R51,2022-03-15T13:07:33.228Z,immediately
50,R51,2022-03-15T13:07:33.228Z,bought
50,R51,2022-03-15T13:07:33.228Z,regular
50,R51,2022-03-15T13:07:33.228Z,size
50,R51,2022-03-15T13:07:33.228Z,makes
50,R51,2022-03-15T13:07:33.228Z,hair
50,R51,2022-03-15T13:07:33.228Z,feel
50,R51,2022-03-15T13:07:33.228Z,stronger
50,R51,2022-03-15T13:07:33.228Z,get
50,R51,2022-03-15T13:07:33.228Z,highlights
50,R51,2022-03-15T13:07:33.228Z,touched
50,R51,2022-03-15T13:07:33.228Z,makes
50,R51,2022-03-15T13:07:33.228Z,hair
50,R51,2022-03-15T13:07:33.228Z,feel
50,R51,2022-03-15T13:07:33.228Z,strong
50,R51,2022-03-15T13:07:33.228Z,day
50,R51,2022-03-15T13:07:33.228Z,hair
50,R51,2022-03-15T13:07:33.228Z,feels
50,R51,2022-03-15T13:07:33.228Z,lil
50,R51,2022-03-15T13:07:33.228Z,dryer
50,R51,2022-03-15T13:07:33.228Z,normal
51,R52,2022-03-15T13:07:33.228Z,fan
51,R52,2022-03-15T13:07:33.228Z,left
51,R52,2022-03-15T13:07:33.228Z,hair
51,R52,2022-03-15T13:07:33.228Z,feeling
51,R52,2022-03-15T13:07:33.228Z,greasy
