,Review_ID,Rating_Submit_Dt,Bigrams
2462,R2463,2017-10-10T00:00:00.000Z,treatmentsas hair
2462,R2463,2017-10-10T00:00:00.000Z,hair quite
2462,R2463,2017-10-10T00:00:00.000Z,quite long
2462,R2463,2017-10-10T00:00:00.000Z,long thick
2462,R2463,2017-10-10T00:00:00.000Z,thick rub
2462,R2463,2017-10-10T00:00:00.000Z,rub together
2462,R2463,2017-10-10T00:00:00.000Z,together palms
2462,R2463,2017-10-10T00:00:00.000Z,palms smooth
2462,R2463,2017-10-10T00:00:00.000Z,smooth damp
2462,R2463,2017-10-10T00:00:00.000Z,damp hair
2462,R2463,2017-10-10T00:00:00.000Z,hair would
2462,R2463,2017-10-10T00:00:00.000Z,would recommend
2462,R2463,2017-10-10T00:00:00.000Z,recommend combing
2462,R2463,2017-10-10T00:00:00.000Z,combing added
2462,R2463,2017-10-10T00:00:00.000Z,added absorbing
2462,R2463,2017-10-10T00:00:00.000Z,absorbing leave
2462,R2463,2017-10-10T00:00:00.000Z,leave mins
2462,R2463,2017-10-10T00:00:00.000Z,mins immediately
2462,R2463,2017-10-10T00:00:00.000Z,immediately youll
2462,R2463,2017-10-10T00:00:00.000Z,youll notice
2462,R2463,2017-10-10T00:00:00.000Z,notice seems
2462,R2463,2017-10-10T00:00:00.000Z,seems smoother
2462,R2463,2017-10-10T00:00:00.000Z,smoother comb
2462,R2463,2017-10-10T00:00:00.000Z,comb goes
2462,R2463,2017-10-10T00:00:00.000Z,goes straight
2462,R2463,2017-10-10T00:00:00.000Z,straight dried
2462,R2463,2017-10-10T00:00:00.000Z,dried straightened
2462,R2463,2017-10-10T00:00:00.000Z,straightened hair
2462,R2463,2017-10-10T00:00:00.000Z,hair first
2462,R2463,2017-10-10T00:00:00.000Z,first felt
2462,R2463,2017-10-10T00:00:00.000Z,felt heavy
2462,R2463,2017-10-10T00:00:00.000Z,heavy next
2462,R2463,2017-10-10T00:00:00.000Z,next felt
2462,R2463,2017-10-10T00:00:00.000Z,felt sort
2462,R2463,2017-10-10T00:00:00.000Z,sort smooth
2462,R2463,2017-10-10T00:00:00.000Z,smooth would
2462,R2463,2017-10-10T00:00:00.000Z,would recommend
2463,R2464,2017-10-10T00:00:00.000Z,impressed stuff
2463,R2464,2017-10-10T00:00:00.000Z,stuff hoped
2463,R2464,2017-10-10T00:00:00.000Z,hoped would
2463,R2464,2017-10-10T00:00:00.000Z,would think
2463,R2464,2017-10-10T00:00:00.000Z,think good
2463,R2464,2017-10-10T00:00:00.000Z,good hair
2463,R2464,2017-10-10T00:00:00.000Z,hair feels
2463,R2464,2017-10-10T00:00:00.000Z,feels little
2463,R2464,2017-10-10T00:00:00.000Z,little bit
2463,R2464,2017-10-10T00:00:00.000Z,bit softer
2463,R2464,2017-10-10T00:00:00.000Z,softer could
2463,R2464,2017-10-10T00:00:00.000Z,could tell
2463,R2464,2017-10-10T00:00:00.000Z,tell huge
2463,R2464,2017-10-10T00:00:00.000Z,huge difference
2463,R2464,2017-10-10T00:00:00.000Z,difference using
2464,R2465,2017-10-10T00:00:00.000Z,mask worked
2464,R2465,2017-10-10T00:00:00.000Z,worked wonders
2464,R2465,2017-10-10T00:00:00.000Z,wonders curly
2464,R2465,2017-10-10T00:00:00.000Z,curly hair
2464,R2465,2017-10-10T00:00:00.000Z,hair im
2464,R2465,2017-10-10T00:00:00.000Z,im prone
2464,R2465,2017-10-10T00:00:00.000Z,prone dryness
2464,R2465,2017-10-10T00:00:00.000Z,dryness frizz
2464,R2465,2017-10-10T00:00:00.000Z,frizz leaving
2464,R2465,2017-10-10T00:00:00.000Z,leaving minutes
2464,R2465,2017-10-10T00:00:00.000Z,minutes hair
2464,R2465,2017-10-10T00:00:00.000Z,hair felt
2464,R2465,2017-10-10T00:00:00.000Z,felt stronger
2464,R2465,2017-10-10T00:00:00.000Z,stronger much
2464,R2465,2017-10-10T00:00:00.000Z,much easier
2464,R2465,2017-10-10T00:00:00.000Z,easier comb
2464,R2465,2017-10-10T00:00:00.000Z,comb wet
2464,R2465,2017-10-10T00:00:00.000Z,wet pleased
2465,R2466,2017-10-10T00:00:00.000Z,besides enjoying
2465,R2466,2017-10-10T00:00:00.000Z,enjoying scent
2465,R2466,2017-10-10T00:00:00.000Z,scent product
2465,R2466,2017-10-10T00:00:00.000Z,product dont
2465,R2466,2017-10-10T00:00:00.000Z,dont much
2465,R2466,2017-10-10T00:00:00.000Z,much positive
2465,R2466,2017-10-10T00:00:00.000Z,positive say
2465,R2466,2017-10-10T00:00:00.000Z,say br
2465,R2466,2017-10-10T00:00:00.000Z,br ingredients
2465,R2466,2017-10-10T00:00:00.000Z,ingredients start
2465,R2466,2017-10-10T00:00:00.000Z,start alcohol
2465,R2466,2017-10-10T00:00:00.000Z,alcohol ounce
2465,R2466,2017-10-10T00:00:00.000Z,ounce knowledge
2465,R2466,2017-10-10T00:00:00.000Z,knowledge youll
2465,R2466,2017-10-10T00:00:00.000Z,youll know
2465,R2466,2017-10-10T00:00:00.000Z,know help
2465,R2466,2017-10-10T00:00:00.000Z,help condition
2465,R2466,2017-10-10T00:00:00.000Z,condition hair
2465,R2466,2017-10-10T00:00:00.000Z,hair searched
2465,R2466,2017-10-10T00:00:00.000Z,searched redeeming
2465,R2466,2017-10-10T00:00:00.000Z,redeeming qualities
2465,R2466,2017-10-10T00:00:00.000Z,qualities ingredients
2465,R2466,2017-10-10T00:00:00.000Z,ingredients found
2465,R2466,2017-10-10T00:00:00.000Z,found none
2465,R2466,2017-10-10T00:00:00.000Z,none br
2465,R2466,2017-10-10T00:00:00.000Z,br tried
2465,R2466,2017-10-10T00:00:00.000Z,tried hair
2465,R2466,2017-10-10T00:00:00.000Z,hair mask
2465,R2466,2017-10-10T00:00:00.000Z,mask twice
2465,R2466,2017-10-10T00:00:00.000Z,twice one
2465,R2466,2017-10-10T00:00:00.000Z,one week
2465,R2466,2017-10-10T00:00:00.000Z,week made
2465,R2466,2017-10-10T00:00:00.000Z,made hair
2465,R2466,2017-10-10T00:00:00.000Z,hair greasy
2465,R2466,2017-10-10T00:00:00.000Z,greasy tangled
2465,R2466,2017-10-10T00:00:00.000Z,tangled dried
2465,R2466,2017-10-10T00:00:00.000Z,dried br
2465,R2466,2017-10-10T00:00:00.000Z,br threw
2465,R2466,2017-10-10T00:00:00.000Z,threw away
2465,R2466,2017-10-10T00:00:00.000Z,away free
2465,R2466,2017-10-10T00:00:00.000Z,free sample
2465,R2466,2017-10-10T00:00:00.000Z,sample product
2465,R2466,2017-10-10T00:00:00.000Z,product would
2465,R2466,2017-10-10T00:00:00.000Z,would recommend
2465,R2466,2017-10-10T00:00:00.000Z,recommend product
2465,R2466,2017-10-10T00:00:00.000Z,product friends
2466,R2467,2017-10-10T00:00:00.000Z,really like
2466,R2467,2017-10-10T00:00:00.000Z,like conditioner
2466,R2467,2017-10-10T00:00:00.000Z,conditioner definitely
2466,R2467,2017-10-10T00:00:00.000Z,definitely made
2466,R2467,2017-10-10T00:00:00.000Z,made hair
2466,R2467,2017-10-10T00:00:00.000Z,hair shinier
2466,R2467,2017-10-10T00:00:00.000Z,shinier healthier
2466,R2467,2017-10-10T00:00:00.000Z,healthier really
2466,R2467,2017-10-10T00:00:00.000Z,really liked
2466,R2467,2017-10-10T00:00:00.000Z,liked smell
2466,R2467,2017-10-10T00:00:00.000Z,smell use
2466,R2467,2017-10-10T00:00:00.000Z,use shower
2466,R2467,2017-10-10T00:00:00.000Z,shower let
2466,R2467,2017-10-10T00:00:00.000Z,let sit
2466,R2467,2017-10-10T00:00:00.000Z,sit shower
2466,R2467,2017-10-10T00:00:00.000Z,shower rinse
2466,R2467,2017-10-10T00:00:00.000Z,rinse satisfied
2467,R2468,2017-10-10T00:00:00.000Z,using hair
2467,R2468,2017-10-10T00:00:00.000Z,hair mask
2467,R2468,2017-10-10T00:00:00.000Z,mask leave
2467,R2468,2017-10-10T00:00:00.000Z,leave minutes
2467,R2468,2017-10-10T00:00:00.000Z,minutes cant
2467,R2468,2017-10-10T00:00:00.000Z,cant say
2467,R2468,2017-10-10T00:00:00.000Z,say like
2467,R2468,2017-10-10T00:00:00.000Z,like wait
2467,R2468,2017-10-10T00:00:00.000Z,wait around
2467,R2468,2017-10-10T00:00:00.000Z,around minutes
2467,R2468,2017-10-10T00:00:00.000Z,minutes showering
2467,R2468,2017-10-10T00:00:00.000Z,showering get
2467,R2468,2017-10-10T00:00:00.000Z,get back
2467,R2468,2017-10-10T00:00:00.000Z,back shower
2467,R2468,2017-10-10T00:00:00.000Z,shower however
2467,R2468,2017-10-10T00:00:00.000Z,however big
2467,R2468,2017-10-10T00:00:00.000Z,big deal
2467,R2468,2017-10-10T00:00:00.000Z,deal week
2467,R2468,2017-10-10T00:00:00.000Z,week type
2467,R2468,2017-10-10T00:00:00.000Z,type texture
2467,R2468,2017-10-10T00:00:00.000Z,texture like
2467,R2468,2017-10-10T00:00:00.000Z,like thick
2467,R2468,2017-10-10T00:00:00.000Z,thick regular
2467,R2468,2017-10-10T00:00:00.000Z,regular hair
2467,R2468,2017-10-10T00:00:00.000Z,hair felt
2467,R2468,2017-10-10T00:00:00.000Z,felt different
2467,R2468,2017-10-10T00:00:00.000Z,different immediately
2467,R2468,2017-10-10T00:00:00.000Z,immediately rinsing
2467,R2468,2017-10-10T00:00:00.000Z,rinsing helped
2467,R2468,2017-10-10T00:00:00.000Z,helped detangle
2467,R2468,2017-10-10T00:00:00.000Z,detangle next
2467,R2468,2017-10-10T00:00:00.000Z,next day
2467,R2468,2017-10-10T00:00:00.000Z,day styled
2467,R2468,2017-10-10T00:00:00.000Z,styled hair
2467,R2468,2017-10-10T00:00:00.000Z,hair hair
2467,R2468,2017-10-10T00:00:00.000Z,hair felt
2467,R2468,2017-10-10T00:00:00.000Z,felt softer
2467,R2468,2017-10-10T00:00:00.000Z,softer ever
2467,R2468,2017-10-10T00:00:00.000Z,ever loved
2467,R2468,2017-10-10T00:00:00.000Z,loved result
2468,R2469,2017-10-10T00:00:00.000Z,stuff sooo
2468,R2469,2017-10-10T00:00:00.000Z,sooo good
2468,R2469,2017-10-10T00:00:00.000Z,good third
2468,R2469,2017-10-10T00:00:00.000Z,third time
2468,R2469,2017-10-10T00:00:00.000Z,time try
2468,R2469,2017-10-10T00:00:00.000Z,try noticed
2468,R2469,2017-10-10T00:00:00.000Z,noticed difference
2468,R2469,2017-10-10T00:00:00.000Z,difference hair
2468,R2469,2017-10-10T00:00:00.000Z,hair hair
2468,R2469,2017-10-10T00:00:00.000Z,hair smoother
2468,R2469,2017-10-10T00:00:00.000Z,smoother softer
2468,R2469,2017-10-10T00:00:00.000Z,softer pair
2468,R2469,2017-10-10T00:00:00.000Z,pair blow
2468,R2469,2017-10-10T00:00:00.000Z,blow dry
2468,R2469,2017-10-10T00:00:00.000Z,dry cream
2468,R2469,2017-10-10T00:00:00.000Z,cream magic
2469,R2470,2017-10-05T00:00:00.000Z,actually like
2469,R2470,2017-10-05T00:00:00.000Z,like hair
2469,R2470,2017-10-05T00:00:00.000Z,hair care
2469,R2470,2017-10-05T00:00:00.000Z,care line
2469,R2470,2017-10-05T00:00:00.000Z,line conditioner
2469,R2470,2017-10-05T00:00:00.000Z,conditioner isnt
2469,R2470,2017-10-05T00:00:00.000Z,isnt heavy
2469,R2470,2017-10-05T00:00:00.000Z,heavy air
2469,R2470,2017-10-05T00:00:00.000Z,air like
2469,R2470,2017-10-05T00:00:00.000Z,like hair
2469,R2470,2017-10-05T00:00:00.000Z,hair fine
2469,R2470,2017-10-05T00:00:00.000Z,fine wavy
2469,R2470,2017-10-05T00:00:00.000Z,wavy love
2469,R2470,2017-10-05T00:00:00.000Z,love way
2469,R2470,2017-10-05T00:00:00.000Z,way feels
2469,R2470,2017-10-05T00:00:00.000Z,feels rinse
2469,R2470,2017-10-05T00:00:00.000Z,rinse doesnt
2469,R2470,2017-10-05T00:00:00.000Z,doesnt leave
2469,R2470,2017-10-05T00:00:00.000Z,leave build
2469,R2470,2017-10-05T00:00:00.000Z,build hair
2469,R2470,2017-10-05T00:00:00.000Z,hair price
2469,R2470,2017-10-05T00:00:00.000Z,price average
2469,R2470,2017-10-05T00:00:00.000Z,average name
2469,R2470,2017-10-05T00:00:00.000Z,name brand
2469,R2470,2017-10-05T00:00:00.000Z,brand hair
2469,R2470,2017-10-05T00:00:00.000Z,hair products
2469,R2470,2017-10-05T00:00:00.000Z,products really
2469,R2470,2017-10-05T00:00:00.000Z,really enjoyed
2469,R2470,2017-10-05T00:00:00.000Z,enjoyed able
2469,R2470,2017-10-05T00:00:00.000Z,able sample
2469,R2470,2017-10-05T00:00:00.000Z,sample buying
2469,R2470,2017-10-05T00:00:00.000Z,buying product
2470,R2471,2017-10-05T00:00:00.000Z,hair pretty
2470,R2471,2017-10-05T00:00:00.000Z,pretty healthy
2470,R2471,2017-10-05T00:00:00.000Z,healthy started
2470,R2471,2017-10-05T00:00:00.000Z,started using
2470,R2471,2017-10-05T00:00:00.000Z,using still
2470,R2471,2017-10-05T00:00:00.000Z,still use
2470,R2471,2017-10-05T00:00:00.000Z,use heat
2470,R2471,2017-10-05T00:00:00.000Z,heat hair
2470,R2471,2017-10-05T00:00:00.000Z,hair also
2470,R2471,2017-10-05T00:00:00.000Z,also fine
2470,R2471,2017-10-05T00:00:00.000Z,fine use
2470,R2471,2017-10-05T00:00:00.000Z,use lower
2470,R2471,2017-10-05T00:00:00.000Z,lower part
2470,R2471,2017-10-05T00:00:00.000Z,part hair
2470,R2471,2017-10-05T00:00:00.000Z,hair immediately
2470,R2471,2017-10-05T00:00:00.000Z,immediately tell
2470,R2471,2017-10-05T00:00:00.000Z,tell difference
2470,R2471,2017-10-05T00:00:00.000Z,difference way
2470,R2471,2017-10-05T00:00:00.000Z,way hair
2470,R2471,2017-10-05T00:00:00.000Z,hair feels
2470,R2471,2017-10-05T00:00:00.000Z,feels immediately
2470,R2471,2017-10-05T00:00:00.000Z,immediately feels
2470,R2471,2017-10-05T00:00:00.000Z,feels stronger
2470,R2471,2017-10-05T00:00:00.000Z,stronger softer
2470,R2471,2017-10-05T00:00:00.000Z,softer smells
2470,R2471,2017-10-05T00:00:00.000Z,smells great
2470,R2471,2017-10-05T00:00:00.000Z,great give
2470,R2471,2017-10-05T00:00:00.000Z,give stars
2470,R2471,2017-10-05T00:00:00.000Z,stars doesnt
2470,R2471,2017-10-05T00:00:00.000Z,doesnt rinse
2470,R2471,2017-10-05T00:00:00.000Z,rinse hair
2470,R2471,2017-10-05T00:00:00.000Z,hair easily
2470,R2471,2017-10-05T00:00:00.000Z,easily dont
2470,R2471,2017-10-05T00:00:00.000Z,dont get
2470,R2471,2017-10-05T00:00:00.000Z,get rinsed
2470,R2471,2017-10-05T00:00:00.000Z,rinsed hair
2470,R2471,2017-10-05T00:00:00.000Z,hair feels
2470,R2471,2017-10-05T00:00:00.000Z,feels like
2470,R2471,2017-10-05T00:00:00.000Z,like ive
2470,R2471,2017-10-05T00:00:00.000Z,ive dipped
2470,R2471,2017-10-05T00:00:00.000Z,dipped grease
2471,R2472,2017-10-05T00:00:00.000Z,left hair
2471,R2472,2017-10-05T00:00:00.000Z,hair super
2471,R2472,2017-10-05T00:00:00.000Z,super soft
2471,R2472,2017-10-05T00:00:00.000Z,soft lov
2471,R2472,2017-10-05T00:00:00.000Z,lov stuff
2471,R2472,2017-10-05T00:00:00.000Z,stuff incredible
2471,R2472,2017-10-05T00:00:00.000Z,incredible hair
2471,R2472,2017-10-05T00:00:00.000Z,hair continue
2471,R2472,2017-10-05T00:00:00.000Z,continue use
2472,R2473,2017-10-05T00:00:00.000Z,okay mask
2472,R2473,2017-10-05T00:00:00.000Z,mask hydrate
2472,R2473,2017-10-05T00:00:00.000Z,hydrate hair
2472,R2473,2017-10-05T00:00:00.000Z,hair wasnt
2472,R2473,2017-10-05T00:00:00.000Z,wasnt deep
2472,R2473,2017-10-05T00:00:00.000Z,deep conditioning
2472,R2473,2017-10-05T00:00:00.000Z,conditioning regular
2472,R2473,2017-10-05T00:00:00.000Z,regular conditioner
2472,R2473,2017-10-05T00:00:00.000Z,conditioner far
2472,R2473,2017-10-05T00:00:00.000Z,far better
2472,R2473,2017-10-05T00:00:00.000Z,better job
2472,R2473,2017-10-05T00:00:00.000Z,job mask
2472,R2473,2017-10-05T00:00:00.000Z,mask pros
2472,R2473,2017-10-05T00:00:00.000Z,pros mask
2472,R2473,2017-10-05T00:00:00.000Z,mask smells
2472,R2473,2017-10-05T00:00:00.000Z,smells good
2472,R2473,2017-10-05T00:00:00.000Z,good doesnt
2472,R2473,2017-10-05T00:00:00.000Z,doesnt silicones
2472,R2473,2017-10-05T00:00:00.000Z,silicones sulfates
2472,R2473,2017-10-05T00:00:00.000Z,sulfates parabens
2472,R2473,2017-10-05T00:00:00.000Z,parabens dont
2472,R2473,2017-10-05T00:00:00.000Z,dont think
2472,R2473,2017-10-05T00:00:00.000Z,think ill
2472,R2473,2017-10-05T00:00:00.000Z,ill repurchasing
2473,R2474,2017-10-05T00:00:00.000Z,started using
2473,R2474,2017-10-05T00:00:00.000Z,using product
2473,R2474,2017-10-05T00:00:00.000Z,product wasnt
2473,R2474,2017-10-05T00:00:00.000Z,wasnt expecting
2473,R2474,2017-10-05T00:00:00.000Z,expecting see
2473,R2474,2017-10-05T00:00:00.000Z,see big
2473,R2474,2017-10-05T00:00:00.000Z,big difference
2473,R2474,2017-10-05T00:00:00.000Z,difference soon
2473,R2474,2017-10-05T00:00:00.000Z,soon blow
2473,R2474,2017-10-05T00:00:00.000Z,blow dried
2473,R2474,2017-10-05T00:00:00.000Z,dried hair
2473,R2474,2017-10-05T00:00:00.000Z,hair saw
2473,R2474,2017-10-05T00:00:00.000Z,saw really
2473,R2474,2017-10-05T00:00:00.000Z,really big
2473,R2474,2017-10-05T00:00:00.000Z,big difference
2473,R2474,2017-10-05T00:00:00.000Z,difference texture
2473,R2474,2017-10-05T00:00:00.000Z,texture shine
2473,R2474,2017-10-05T00:00:00.000Z,shine hair
2473,R2474,2017-10-05T00:00:00.000Z,hair usually
2473,R2474,2017-10-05T00:00:00.000Z,usually frizzy
2473,R2474,2017-10-05T00:00:00.000Z,frizzy really
2473,R2474,2017-10-05T00:00:00.000Z,really put
2473,R2474,2017-10-05T00:00:00.000Z,put lots
2473,R2474,2017-10-05T00:00:00.000Z,lots heat
2473,R2474,2017-10-05T00:00:00.000Z,heat tame
2473,R2474,2017-10-05T00:00:00.000Z,tame ends
2473,R2474,2017-10-05T00:00:00.000Z,ends looking
2473,R2474,2017-10-05T00:00:00.000Z,looking dry
2473,R2474,2017-10-05T00:00:00.000Z,dry using
2473,R2474,2017-10-05T00:00:00.000Z,using product
2473,R2474,2017-10-05T00:00:00.000Z,product didnt
2473,R2474,2017-10-05T00:00:00.000Z,didnt really
2473,R2474,2017-10-05T00:00:00.000Z,really need
2473,R2474,2017-10-05T00:00:00.000Z,need much
2473,R2474,2017-10-05T00:00:00.000Z,much head
2473,R2474,2017-10-05T00:00:00.000Z,head hair
2473,R2474,2017-10-05T00:00:00.000Z,hair tamed
2473,R2474,2017-10-05T00:00:00.000Z,tamed shiny
2473,R2474,2017-10-05T00:00:00.000Z,shiny went
2473,R2474,2017-10-05T00:00:00.000Z,went hair
2473,R2474,2017-10-05T00:00:00.000Z,hair salon
2473,R2474,2017-10-05T00:00:00.000Z,salon far
2473,R2474,2017-10-05T00:00:00.000Z,far best
2473,R2474,2017-10-05T00:00:00.000Z,best deep
2473,R2474,2017-10-05T00:00:00.000Z,deep conditioner
2473,R2474,2017-10-05T00:00:00.000Z,conditioner ive
2473,R2474,2017-10-05T00:00:00.000Z,ive tried
2473,R2474,2017-10-05T00:00:00.000Z,tried life
2473,R2474,2017-10-05T00:00:00.000Z,life im
2473,R2474,2017-10-05T00:00:00.000Z,im love
2474,R2475,2017-10-05T00:00:00.000Z,mask works
2474,R2475,2017-10-05T00:00:00.000Z,works great
2474,R2475,2017-10-05T00:00:00.000Z,great hair
2474,R2475,2017-10-05T00:00:00.000Z,hair color
2474,R2475,2017-10-05T00:00:00.000Z,color processed
2474,R2475,2017-10-05T00:00:00.000Z,processed definitely
2474,R2475,2017-10-05T00:00:00.000Z,definitely needs
2474,R2475,2017-10-05T00:00:00.000Z,needs tlc
2474,R2475,2017-10-05T00:00:00.000Z,tlc times
2474,R2475,2017-10-05T00:00:00.000Z,times feel
2474,R2475,2017-10-05T00:00:00.000Z,feel dry
2474,R2475,2017-10-05T00:00:00.000Z,dry repair
2474,R2475,2017-10-05T00:00:00.000Z,repair mask
2474,R2475,2017-10-05T00:00:00.000Z,mask nourishing
2474,R2475,2017-10-05T00:00:00.000Z,nourishing properties
2474,R2475,2017-10-05T00:00:00.000Z,properties since
2474,R2475,2017-10-05T00:00:00.000Z,since repair
2474,R2475,2017-10-05T00:00:00.000Z,repair mask
2474,R2475,2017-10-05T00:00:00.000Z,mask contains
2474,R2475,2017-10-05T00:00:00.000Z,contains protein
2474,R2475,2017-10-05T00:00:00.000Z,protein helps
2474,R2475,2017-10-05T00:00:00.000Z,helps strengthen
2474,R2475,2017-10-05T00:00:00.000Z,strengthen damaged
2474,R2475,2017-10-05T00:00:00.000Z,damaged hair
2474,R2475,2017-10-05T00:00:00.000Z,hair mask
2474,R2475,2017-10-05T00:00:00.000Z,mask recommends
2474,R2475,2017-10-05T00:00:00.000Z,recommends use
2474,R2475,2017-10-05T00:00:00.000Z,use least
2474,R2475,2017-10-05T00:00:00.000Z,least times
2474,R2475,2017-10-05T00:00:00.000Z,times notice
2474,R2475,2017-10-05T00:00:00.000Z,notice full
2474,R2475,2017-10-05T00:00:00.000Z,full effect
2474,R2475,2017-10-05T00:00:00.000Z,effect wear
2474,R2475,2017-10-05T00:00:00.000Z,wear mask
2474,R2475,2017-10-05T00:00:00.000Z,mask least
2474,R2475,2017-10-05T00:00:00.000Z,least minutes
2474,R2475,2017-10-05T00:00:00.000Z,minutes shower
2474,R2475,2017-10-05T00:00:00.000Z,shower penetrate
2474,R2475,2017-10-05T00:00:00.000Z,penetrate hair
2475,R2476,2017-10-05T00:00:00.000Z,wow mask
2475,R2476,2017-10-05T00:00:00.000Z,mask amazing
2475,R2476,2017-10-05T00:00:00.000Z,amazing finally
2475,R2476,2017-10-05T00:00:00.000Z,finally found
2475,R2476,2017-10-05T00:00:00.000Z,found mask
2475,R2476,2017-10-05T00:00:00.000Z,mask hydrates
2475,R2476,2017-10-05T00:00:00.000Z,hydrates smoothes
2475,R2476,2017-10-05T00:00:00.000Z,smoothes nurtures
2475,R2476,2017-10-05T00:00:00.000Z,nurtures damaged
2475,R2476,2017-10-05T00:00:00.000Z,damaged dry
2475,R2476,2017-10-05T00:00:00.000Z,dry hair
2475,R2476,2017-10-05T00:00:00.000Z,hair without
2475,R2476,2017-10-05T00:00:00.000Z,without weighing
2475,R2476,2017-10-05T00:00:00.000Z,weighing loved
2475,R2476,2017-10-05T00:00:00.000Z,loved scent
2475,R2476,2017-10-05T00:00:00.000Z,scent formula
2475,R2476,2017-10-05T00:00:00.000Z,formula light
2475,R2476,2017-10-05T00:00:00.000Z,light fresh
2475,R2476,2017-10-05T00:00:00.000Z,fresh left
2475,R2476,2017-10-05T00:00:00.000Z,left mins
2475,R2476,2017-10-05T00:00:00.000Z,mins shower
2475,R2476,2017-10-05T00:00:00.000Z,shower cap
2475,R2476,2017-10-05T00:00:00.000Z,cap rinsed
2475,R2476,2017-10-05T00:00:00.000Z,rinsed cold
2475,R2476,2017-10-05T00:00:00.000Z,cold water
2475,R2476,2017-10-05T00:00:00.000Z,water immediately
2475,R2476,2017-10-05T00:00:00.000Z,immediately noticed
2475,R2476,2017-10-05T00:00:00.000Z,noticed difference
2475,R2476,2017-10-05T00:00:00.000Z,difference highly
2475,R2476,2017-10-05T00:00:00.000Z,highly recommend
2475,R2476,2017-10-05T00:00:00.000Z,recommend anyone
2475,R2476,2017-10-05T00:00:00.000Z,anyone looking
2475,R2476,2017-10-05T00:00:00.000Z,looking bring
2475,R2476,2017-10-05T00:00:00.000Z,bring hair
2475,R2476,2017-10-05T00:00:00.000Z,hair back
2475,R2476,2017-10-05T00:00:00.000Z,back life
2476,R2477,2017-10-05T00:00:00.000Z,hair never
2476,R2477,2017-10-05T00:00:00.000Z,never felt
2476,R2477,2017-10-05T00:00:00.000Z,felt better
2476,R2477,2017-10-05T00:00:00.000Z,better guess
2476,R2477,2017-10-05T00:00:00.000Z,guess didnt
2476,R2477,2017-10-05T00:00:00.000Z,didnt realize
2476,R2477,2017-10-05T00:00:00.000Z,realize thirsty
2476,R2477,2017-10-05T00:00:00.000Z,thirsty hair
2476,R2477,2017-10-05T00:00:00.000Z,hair actually
2476,R2477,2017-10-05T00:00:00.000Z,actually used
2476,R2477,2017-10-05T00:00:00.000Z,used first
2476,R2477,2017-10-05T00:00:00.000Z,first treatment
2476,R2477,2017-10-05T00:00:00.000Z,treatment repairing
2476,R2477,2017-10-05T00:00:00.000Z,repairing mask
2476,R2477,2017-10-05T00:00:00.000Z,mask hair
2476,R2477,2017-10-05T00:00:00.000Z,hair softer
2476,R2477,2017-10-05T00:00:00.000Z,softer feels
2476,R2477,2017-10-05T00:00:00.000Z,feels significantly
2476,R2477,2017-10-05T00:00:00.000Z,significantly lighter
2476,R2477,2017-10-05T00:00:00.000Z,lighter weight
2476,R2477,2017-10-05T00:00:00.000Z,weight less
2476,R2477,2017-10-05T00:00:00.000Z,less build
2476,R2477,2017-10-05T00:00:00.000Z,build stuff
2476,R2477,2017-10-05T00:00:00.000Z,stuff rocks
2476,R2477,2017-10-05T00:00:00.000Z,rocks product
2477,R2478,2017-10-05T00:00:00.000Z,product hair
2477,R2478,2017-10-05T00:00:00.000Z,hair stronger
2477,R2478,2017-10-05T00:00:00.000Z,stronger cleansed
2477,R2478,2017-10-05T00:00:00.000Z,cleansed easy
2477,R2478,2017-10-05T00:00:00.000Z,easy use
2477,R2478,2017-10-05T00:00:00.000Z,use leves
2477,R2478,2017-10-05T00:00:00.000Z,leves hair
2477,R2478,2017-10-05T00:00:00.000Z,hair smelling
2477,R2478,2017-10-05T00:00:00.000Z,smelling great
2477,R2478,2017-10-05T00:00:00.000Z,great mask
2477,R2478,2017-10-05T00:00:00.000Z,mask one
2477,R2478,2017-10-05T00:00:00.000Z,one best
2477,R2478,2017-10-05T00:00:00.000Z,best ever
2477,R2478,2017-10-05T00:00:00.000Z,ever used
2477,R2478,2017-10-05T00:00:00.000Z,used briogeo
2477,R2478,2017-10-05T00:00:00.000Z,briogeo really
2477,R2478,2017-10-05T00:00:00.000Z,really one
2477,R2478,2017-10-05T00:00:00.000Z,one foot
2477,R2478,2017-10-05T00:00:00.000Z,foot ahead
2477,R2478,2017-10-05T00:00:00.000Z,ahead game
2477,R2478,2017-10-05T00:00:00.000Z,game im
2477,R2478,2017-10-05T00:00:00.000Z,im satisfied
2478,R2479,2017-10-05T00:00:00.000Z,didnt feel
2478,R2479,2017-10-05T00:00:00.000Z,feel like
2478,R2479,2017-10-05T00:00:00.000Z,like much
2478,R2479,2017-10-05T00:00:00.000Z,much hair
2478,R2479,2017-10-05T00:00:00.000Z,hair used
2478,R2479,2017-10-05T00:00:00.000Z,used entire
2478,R2479,2017-10-05T00:00:00.000Z,entire thing
2478,R2479,2017-10-05T00:00:00.000Z,thing didnt
2478,R2479,2017-10-05T00:00:00.000Z,didnt feel
2478,R2479,2017-10-05T00:00:00.000Z,feel seee
2478,R2479,2017-10-05T00:00:00.000Z,seee difference
2479,R2480,2017-09-29T00:00:00.000Z,really like
2479,R2480,2017-09-29T00:00:00.000Z,like hair
2479,R2480,2017-09-29T00:00:00.000Z,hair mask
