,Review_ID,Rating_Submit_Dt,Trigrams
2613,R2614,2017-05-31T00:00:00.000Z,mask thick hair
2613,R2614,2017-05-31T00:00:00.000Z,thick hair fine
2613,R2614,2017-05-31T00:00:00.000Z,hair fine strands
2613,R2614,2017-05-31T00:00:00.000Z,fine strands also
2613,R2614,2017-05-31T00:00:00.000Z,strands also colour
2613,R2614,2017-05-31T00:00:00.000Z,also colour treated
2613,R2614,2017-05-31T00:00:00.000Z,colour treated recently
2613,R2614,2017-05-31T00:00:00.000Z,treated recently cut
2613,R2614,2017-05-31T00:00:00.000Z,recently cut majority
2613,R2614,2017-05-31T00:00:00.000Z,cut majority damage
2613,R2614,2017-05-31T00:00:00.000Z,majority damage short
2613,R2614,2017-05-31T00:00:00.000Z,damage short hair
2613,R2614,2017-05-31T00:00:00.000Z,short hair think
2613,R2614,2017-05-31T00:00:00.000Z,hair think favorite
2613,R2614,2017-05-31T00:00:00.000Z,think favorite thing
2613,R2614,2017-05-31T00:00:00.000Z,favorite thing foaming
2613,R2614,2017-05-31T00:00:00.000Z,thing foaming shocks
2613,R2614,2017-05-31T00:00:00.000Z,foaming shocks every
2613,R2614,2017-05-31T00:00:00.000Z,shocks every time
2613,R2614,2017-05-31T00:00:00.000Z,every time use
2613,R2614,2017-05-31T00:00:00.000Z,time use protein
2613,R2614,2017-05-31T00:00:00.000Z,use protein overwhelming
2613,R2614,2017-05-31T00:00:00.000Z,protein overwhelming still
2613,R2614,2017-05-31T00:00:00.000Z,overwhelming still manages
2613,R2614,2017-05-31T00:00:00.000Z,still manages leave
2613,R2614,2017-05-31T00:00:00.000Z,manages leave hair
2613,R2614,2017-05-31T00:00:00.000Z,leave hair dry
2613,R2614,2017-05-31T00:00:00.000Z,hair dry coarse
2613,R2614,2017-05-31T00:00:00.000Z,dry coarse scent
2613,R2614,2017-05-31T00:00:00.000Z,coarse scent faint
2613,R2614,2017-05-31T00:00:00.000Z,scent faint almost
2613,R2614,2017-05-31T00:00:00.000Z,faint almost like
2613,R2614,2017-05-31T00:00:00.000Z,almost like mild
2613,R2614,2017-05-31T00:00:00.000Z,like mild rose
2613,R2614,2017-05-31T00:00:00.000Z,mild rose mask
2613,R2614,2017-05-31T00:00:00.000Z,rose mask amazing
2613,R2614,2017-05-31T00:00:00.000Z,mask amazing honestly
2613,R2614,2017-05-31T00:00:00.000Z,amazing honestly hope
2613,R2614,2017-05-31T00:00:00.000Z,honestly hope comes
2613,R2614,2017-05-31T00:00:00.000Z,hope comes bigger
2613,R2614,2017-05-31T00:00:00.000Z,comes bigger container
2613,R2614,2017-05-31T00:00:00.000Z,bigger container stock
2613,R2614,2017-05-31T00:00:00.000Z,container stock effectively
2613,R2614,2017-05-31T00:00:00.000Z,stock effectively leaves
2613,R2614,2017-05-31T00:00:00.000Z,effectively leaves hair
2613,R2614,2017-05-31T00:00:00.000Z,leaves hair soft
2613,R2614,2017-05-31T00:00:00.000Z,hair soft noticeable
2613,R2614,2017-05-31T00:00:00.000Z,soft noticeable change
2613,R2614,2017-05-31T00:00:00.000Z,noticeable change strength
2613,R2614,2017-05-31T00:00:00.000Z,change strength definition
2613,R2614,2017-05-31T00:00:00.000Z,strength definition curls
2614,R2615,2017-05-31T00:00:00.000Z,absolutely love deep
2614,R2615,2017-05-31T00:00:00.000Z,love deep conditioner
2614,R2615,2017-05-31T00:00:00.000Z,deep conditioner curly
2614,R2615,2017-05-31T00:00:00.000Z,conditioner curly hair
2614,R2615,2017-05-31T00:00:00.000Z,curly hair dry
2614,R2615,2017-05-31T00:00:00.000Z,hair dry times
2614,R2615,2017-05-31T00:00:00.000Z,dry times conditioner
2614,R2615,2017-05-31T00:00:00.000Z,times conditioner great
2614,R2615,2017-05-31T00:00:00.000Z,conditioner great job
2614,R2615,2017-05-31T00:00:00.000Z,great job putting
2614,R2615,2017-05-31T00:00:00.000Z,job putting moisture
2614,R2615,2017-05-31T00:00:00.000Z,putting moisture back
2614,R2615,2017-05-31T00:00:00.000Z,moisture back love
2614,R2615,2017-05-31T00:00:00.000Z,back love product
2614,R2615,2017-05-31T00:00:00.000Z,love product uses
2614,R2615,2017-05-31T00:00:00.000Z,product uses natural
2614,R2615,2017-05-31T00:00:00.000Z,uses natural ingredients
2614,R2615,2017-05-31T00:00:00.000Z,natural ingredients isnt
2614,R2615,2017-05-31T00:00:00.000Z,ingredients isnt expensive
2614,R2615,2017-05-31T00:00:00.000Z,isnt expensive would
2614,R2615,2017-05-31T00:00:00.000Z,expensive would definitely
2614,R2615,2017-05-31T00:00:00.000Z,would definitely recommend
2614,R2615,2017-05-31T00:00:00.000Z,definitely recommend product
2614,R2615,2017-05-31T00:00:00.000Z,recommend product anyone
2615,R2616,2017-05-31T00:00:00.000Z,dry hair product
2615,R2616,2017-05-31T00:00:00.000Z,hair product mends
2615,R2616,2017-05-31T00:00:00.000Z,product mends split
2615,R2616,2017-05-31T00:00:00.000Z,mends split ends
2615,R2616,2017-05-31T00:00:00.000Z,split ends mere
2615,R2616,2017-05-31T00:00:00.000Z,ends mere minutes
2615,R2616,2017-05-31T00:00:00.000Z,mere minutes like
2615,R2616,2017-05-31T00:00:00.000Z,minutes like hair
2615,R2616,2017-05-31T00:00:00.000Z,like hair mask
2615,R2616,2017-05-31T00:00:00.000Z,hair mask keep
2615,R2616,2017-05-31T00:00:00.000Z,mask keep minutes
2615,R2616,2017-05-31T00:00:00.000Z,keep minutes rinse
2615,R2616,2017-05-31T00:00:00.000Z,minutes rinse leave
2615,R2616,2017-05-31T00:00:00.000Z,rinse leave hair
2615,R2616,2017-05-31T00:00:00.000Z,leave hair shinny
2615,R2616,2017-05-31T00:00:00.000Z,hair shinny beautiful
2616,R2617,2017-05-31T00:00:00.000Z,nothing hair color
2616,R2617,2017-05-31T00:00:00.000Z,hair color treated
2616,R2617,2017-05-31T00:00:00.000Z,color treated hair
2616,R2617,2017-05-31T00:00:00.000Z,treated hair dry
2616,R2617,2017-05-31T00:00:00.000Z,hair dry frizzy
2616,R2617,2017-05-31T00:00:00.000Z,dry frizzy used
2616,R2617,2017-05-31T00:00:00.000Z,frizzy used deluxe
2616,R2617,2017-05-31T00:00:00.000Z,used deluxe sample
2616,R2617,2017-05-31T00:00:00.000Z,deluxe sample got
2616,R2617,2017-05-31T00:00:00.000Z,sample got good
2616,R2617,2017-05-31T00:00:00.000Z,got good uses
2616,R2617,2017-05-31T00:00:00.000Z,good uses felt
2616,R2617,2017-05-31T00:00:00.000Z,uses felt difference
2617,R2618,2017-05-31T00:00:00.000Z,seriously want ever
2617,R2618,2017-05-31T00:00:00.000Z,want ever product
2617,R2618,2017-05-31T00:00:00.000Z,ever product brand
2617,R2618,2017-05-31T00:00:00.000Z,product brand worked
2617,R2618,2017-05-31T00:00:00.000Z,brand worked wonders
2617,R2618,2017-05-31T00:00:00.000Z,worked wonders hair
2617,R2618,2017-05-31T00:00:00.000Z,wonders hair skin
2617,R2618,2017-05-31T00:00:00.000Z,hair skin influenster
2617,R2618,2017-05-31T00:00:00.000Z,skin influenster voxbox
2618,R2619,2017-05-31T00:00:00.000Z,changed hair better
2618,R2619,2017-05-31T00:00:00.000Z,hair better use
2618,R2619,2017-05-31T00:00:00.000Z,better use week
2618,R2619,2017-05-31T00:00:00.000Z,use week shampooing
2618,R2619,2017-05-31T00:00:00.000Z,week shampooing towel
2618,R2619,2017-05-31T00:00:00.000Z,shampooing towel drying
2618,R2619,2017-05-31T00:00:00.000Z,towel drying hair
2618,R2619,2017-05-31T00:00:00.000Z,drying hair usually
2618,R2619,2017-05-31T00:00:00.000Z,hair usually let
2618,R2619,2017-05-31T00:00:00.000Z,usually let sit
2618,R2619,2017-05-31T00:00:00.000Z,let sit minutes
2618,R2619,2017-05-31T00:00:00.000Z,sit minutes wash
2618,R2619,2017-05-31T00:00:00.000Z,minutes wash already
2618,R2619,2017-05-31T00:00:00.000Z,wash already feel
2618,R2619,2017-05-31T00:00:00.000Z,already feel much
2618,R2619,2017-05-31T00:00:00.000Z,feel much silky
2618,R2619,2017-05-31T00:00:00.000Z,much silky hair
2618,R2619,2017-05-31T00:00:00.000Z,silky hair feels
2619,R2620,2017-04-12T00:00:00.000Z,stuff truth hair
2619,R2620,2017-04-12T00:00:00.000Z,truth hair left
2619,R2620,2017-04-12T00:00:00.000Z,hair left soft
2619,R2620,2017-04-12T00:00:00.000Z,left soft manageable
2619,R2620,2017-04-12T00:00:00.000Z,soft manageable hair
2619,R2620,2017-04-12T00:00:00.000Z,manageable hair hasnt
2619,R2620,2017-04-12T00:00:00.000Z,hair hasnt dried
2619,R2620,2017-04-12T00:00:00.000Z,hasnt dried yet
2619,R2620,2017-04-12T00:00:00.000Z,dried yet know
2619,R2620,2017-04-12T00:00:00.000Z,yet know wont
2619,R2620,2017-04-12T00:00:00.000Z,know wont dried
2619,R2620,2017-04-12T00:00:00.000Z,wont dried brittle
2620,R2621,2017-04-12T00:00:00.000Z,used product four
2620,R2621,2017-04-12T00:00:00.000Z,product four weeks
2620,R2621,2017-04-12T00:00:00.000Z,four weeks noticed
2620,R2621,2017-04-12T00:00:00.000Z,weeks noticed color
2620,R2621,2017-04-12T00:00:00.000Z,noticed color treated
2620,R2621,2017-04-12T00:00:00.000Z,color treated curly
2620,R2621,2017-04-12T00:00:00.000Z,treated curly c
2620,R2621,2017-04-12T00:00:00.000Z,curly c hair
2620,R2621,2017-04-12T00:00:00.000Z,c hair looks
2620,R2621,2017-04-12T00:00:00.000Z,hair looks feels
2620,R2621,2017-04-12T00:00:00.000Z,looks feels extremely
2620,R2621,2017-04-12T00:00:00.000Z,feels extremely soft
2620,R2621,2017-04-12T00:00:00.000Z,extremely soft hydrated
2620,R2621,2017-04-12T00:00:00.000Z,soft hydrated use
2620,R2621,2017-04-12T00:00:00.000Z,hydrated use hair
2620,R2621,2017-04-12T00:00:00.000Z,use hair steamer
2620,R2621,2017-04-12T00:00:00.000Z,hair steamer increase
2620,R2621,2017-04-12T00:00:00.000Z,steamer increase hair
2620,R2621,2017-04-12T00:00:00.000Z,increase hair repairing
2620,R2621,2017-04-12T00:00:00.000Z,hair repairing factor
2620,R2621,2017-04-12T00:00:00.000Z,repairing factor restore
2620,R2621,2017-04-12T00:00:00.000Z,factor restore moisture
2620,R2621,2017-04-12T00:00:00.000Z,restore moisture shine
2620,R2621,2017-04-12T00:00:00.000Z,moisture shine manageability
2620,R2621,2017-04-12T00:00:00.000Z,shine manageability addition
2620,R2621,2017-04-12T00:00:00.000Z,manageability addition use
2620,R2621,2017-04-12T00:00:00.000Z,addition use less
2620,R2621,2017-04-12T00:00:00.000Z,use less hair
2620,R2621,2017-04-12T00:00:00.000Z,less hair products
2620,R2621,2017-04-12T00:00:00.000Z,hair products hair
2620,R2621,2017-04-12T00:00:00.000Z,products hair better
2620,R2621,2017-04-12T00:00:00.000Z,hair better maintain
2620,R2621,2017-04-12T00:00:00.000Z,better maintain moisture
2620,R2621,2017-04-12T00:00:00.000Z,maintain moisture condition
2620,R2621,2017-04-12T00:00:00.000Z,moisture condition hair
2620,R2621,2017-04-12T00:00:00.000Z,condition hair shows
2620,R2621,2017-04-12T00:00:00.000Z,hair shows improvement
2620,R2621,2017-04-12T00:00:00.000Z,shows improvement treatment
2620,R2621,2017-04-12T00:00:00.000Z,improvement treatment hair
2620,R2621,2017-04-12T00:00:00.000Z,treatment hair loving
2620,R2621,2017-04-12T00:00:00.000Z,hair loving mask
2620,R2621,2017-04-12T00:00:00.000Z,loving mask definitely
2620,R2621,2017-04-12T00:00:00.000Z,mask definitely buy
2620,R2621,2017-04-12T00:00:00.000Z,definitely buy product
2621,R2622,2017-04-12T00:00:00.000Z,ive always done
2621,R2622,2017-04-12T00:00:00.000Z,always done good
2621,R2622,2017-04-12T00:00:00.000Z,done good job
2621,R2622,2017-04-12T00:00:00.000Z,good job taking
2621,R2622,2017-04-12T00:00:00.000Z,job taking care
2621,R2622,2017-04-12T00:00:00.000Z,taking care hair
2621,R2622,2017-04-12T00:00:00.000Z,care hair even
2621,R2622,2017-04-12T00:00:00.000Z,hair even coloring
2621,R2622,2017-04-12T00:00:00.000Z,even coloring bayalage
2621,R2622,2017-04-12T00:00:00.000Z,coloring bayalage job
2621,R2622,2017-04-12T00:00:00.000Z,bayalage job hair
2621,R2622,2017-04-12T00:00:00.000Z,job hair noticed
2621,R2622,2017-04-12T00:00:00.000Z,hair noticed matter
2621,R2622,2017-04-12T00:00:00.000Z,noticed matter much
2621,R2622,2017-04-12T00:00:00.000Z,matter much tried
2621,R2622,2017-04-12T00:00:00.000Z,much tried restore
2621,R2622,2017-04-12T00:00:00.000Z,tried restore hair
2621,R2622,2017-04-12T00:00:00.000Z,restore hair back
2621,R2622,2017-04-12T00:00:00.000Z,hair back healthy
2621,R2622,2017-04-12T00:00:00.000Z,back healthy couldnt
2621,R2622,2017-04-12T00:00:00.000Z,healthy couldnt get
2621,R2622,2017-04-12T00:00:00.000Z,couldnt get instead
2621,R2622,2017-04-12T00:00:00.000Z,get instead dry
2621,R2622,2017-04-12T00:00:00.000Z,instead dry tried
2621,R2622,2017-04-12T00:00:00.000Z,dry tried product
2621,R2622,2017-04-12T00:00:00.000Z,tried product first
2621,R2622,2017-04-12T00:00:00.000Z,product first use
2621,R2622,2017-04-12T00:00:00.000Z,first use saw
2621,R2622,2017-04-12T00:00:00.000Z,use saw felt
2621,R2622,2017-04-12T00:00:00.000Z,saw felt results
2621,R2622,2017-04-12T00:00:00.000Z,felt results hair
2621,R2622,2017-04-12T00:00:00.000Z,results hair using
2621,R2622,2017-04-12T00:00:00.000Z,hair using product
2621,R2622,2017-04-12T00:00:00.000Z,using product week
2621,R2622,2017-04-12T00:00:00.000Z,product week using
2621,R2622,2017-04-12T00:00:00.000Z,week using simpler
2621,R2622,2017-04-12T00:00:00.000Z,using simpler technique
2621,R2622,2017-04-12T00:00:00.000Z,simpler technique shower
2621,R2622,2017-04-12T00:00:00.000Z,technique shower rinsing
2621,R2622,2017-04-12T00:00:00.000Z,shower rinsing minutes
2621,R2622,2017-04-12T00:00:00.000Z,rinsing minutes would
2621,R2622,2017-04-12T00:00:00.000Z,minutes would certainly
2621,R2622,2017-04-12T00:00:00.000Z,would certainly repurchase
2621,R2622,2017-04-12T00:00:00.000Z,certainly repurchase br
2622,R2623,2017-04-12T00:00:00.000Z,dont need life
2622,R2623,2017-04-12T00:00:00.000Z,need life smells
2622,R2623,2017-04-12T00:00:00.000Z,life smells goid
2622,R2623,2017-04-12T00:00:00.000Z,smells goid feels
2622,R2623,2017-04-12T00:00:00.000Z,goid feels good
2622,R2623,2017-04-12T00:00:00.000Z,feels good good
2622,R2623,2017-04-12T00:00:00.000Z,good good yoyr
2622,R2623,2017-04-12T00:00:00.000Z,good yoyr locks
2622,R2623,2017-04-12T00:00:00.000Z,yoyr locks well
2623,R2624,2017-04-12T00:00:00.000Z,favorite hair mask
2623,R2624,2017-04-12T00:00:00.000Z,hair mask product
2623,R2624,2017-04-12T00:00:00.000Z,mask product received
2623,R2624,2017-04-12T00:00:00.000Z,product received sample
2623,R2624,2017-04-12T00:00:00.000Z,received sample beauty
2623,R2624,2017-04-12T00:00:00.000Z,sample beauty box
2623,R2624,2017-04-12T00:00:00.000Z,beauty box need
2623,R2624,2017-04-12T00:00:00.000Z,box need lot
2623,R2624,2017-04-12T00:00:00.000Z,need lot product
2623,R2624,2017-04-12T00:00:00.000Z,lot product get
2623,R2624,2017-04-12T00:00:00.000Z,product get silky
2623,R2624,2017-04-12T00:00:00.000Z,get silky smooth
2623,R2624,2017-04-12T00:00:00.000Z,silky smooth hair
2623,R2624,2017-04-12T00:00:00.000Z,smooth hair using
2623,R2624,2017-04-12T00:00:00.000Z,hair using enjoyed
2623,R2624,2017-04-12T00:00:00.000Z,using enjoyed smell
2623,R2624,2017-04-12T00:00:00.000Z,enjoyed smell liked
2623,R2624,2017-04-12T00:00:00.000Z,smell liked leaving
2623,R2624,2017-04-12T00:00:00.000Z,liked leaving mask
2623,R2624,2017-04-12T00:00:00.000Z,leaving mask almost
2623,R2624,2017-04-12T00:00:00.000Z,mask almost half
2623,R2624,2017-04-12T00:00:00.000Z,almost half hour
2623,R2624,2017-04-12T00:00:00.000Z,half hour wet
2623,R2624,2017-04-12T00:00:00.000Z,hour wet hair
2624,R2625,2017-04-12T00:00:00.000Z,got sample ipsy
2624,R2625,2017-04-12T00:00:00.000Z,sample ipsy glam
2624,R2625,2017-04-12T00:00:00.000Z,ipsy glam bag
2624,R2625,2017-04-12T00:00:00.000Z,glam bag amazing
2624,R2625,2017-04-12T00:00:00.000Z,bag amazing deep
2624,R2625,2017-04-12T00:00:00.000Z,amazing deep repair
2624,R2625,2017-04-12T00:00:00.000Z,deep repair mask
2624,R2625,2017-04-12T00:00:00.000Z,repair mask smells
2624,R2625,2017-04-12T00:00:00.000Z,mask smells amazing
2624,R2625,2017-04-12T00:00:00.000Z,smells amazing really
2624,R2625,2017-04-12T00:00:00.000Z,amazing really helped
2624,R2625,2017-04-12T00:00:00.000Z,really helped hair
2624,R2625,2017-04-12T00:00:00.000Z,helped hair use
2624,R2625,2017-04-12T00:00:00.000Z,hair use color
2624,R2625,2017-04-12T00:00:00.000Z,use color treated
2624,R2625,2017-04-12T00:00:00.000Z,color treated hair
2624,R2625,2017-04-12T00:00:00.000Z,treated hair damaged
2624,R2625,2017-04-12T00:00:00.000Z,hair damaged hair
2624,R2625,2017-04-12T00:00:00.000Z,damaged hair fine
2624,R2625,2017-04-12T00:00:00.000Z,hair fine thick
2624,R2625,2017-04-12T00:00:00.000Z,fine thick etc
2624,R2625,2017-04-12T00:00:00.000Z,thick etc amazing
2624,R2625,2017-04-12T00:00:00.000Z,etc amazing product
2624,R2625,2017-04-12T00:00:00.000Z,amazing product worth
2624,R2625,2017-04-12T00:00:00.000Z,product worth money
2624,R2625,2017-04-12T00:00:00.000Z,worth money pay
2624,R2625,2017-04-12T00:00:00.000Z,money pay im
2624,R2625,2017-04-12T00:00:00.000Z,pay im keeping
2624,R2625,2017-04-12T00:00:00.000Z,im keeping hair
2624,R2625,2017-04-12T00:00:00.000Z,keeping hair healthy
2624,R2625,2017-04-12T00:00:00.000Z,hair healthy shiny
2624,R2625,2017-04-12T00:00:00.000Z,healthy shiny left
2624,R2625,2017-04-12T00:00:00.000Z,shiny left hair
2624,R2625,2017-04-12T00:00:00.000Z,left hair sooo
2624,R2625,2017-04-12T00:00:00.000Z,hair sooo soft
2624,R2625,2017-04-12T00:00:00.000Z,sooo soft love
2624,R2625,2017-04-12T00:00:00.000Z,soft love hair
2624,R2625,2017-04-12T00:00:00.000Z,love hair type
2624,R2625,2017-04-12T00:00:00.000Z,hair type good
2624,R2625,2017-04-12T00:00:00.000Z,type good straight
2624,R2625,2017-04-12T00:00:00.000Z,good straight wavy
2624,R2625,2017-04-12T00:00:00.000Z,straight wavy curly
2624,R2625,2017-04-12T00:00:00.000Z,wavy curly coiled
2624,R2625,2017-04-12T00:00:00.000Z,curly coiled tightly
2624,R2625,2017-04-12T00:00:00.000Z,coiled tightly coiled
2624,R2625,2017-04-12T00:00:00.000Z,tightly coiled intensive
2624,R2625,2017-04-12T00:00:00.000Z,coiled intensive weekly
2624,R2625,2017-04-12T00:00:00.000Z,intensive weekly treatment
2624,R2625,2017-04-12T00:00:00.000Z,weekly treatment restore
2624,R2625,2017-04-12T00:00:00.000Z,treatment restore essential
2624,R2625,2017-04-12T00:00:00.000Z,restore essential hydration
2624,R2625,2017-04-12T00:00:00.000Z,essential hydration enhance
2624,R2625,2017-04-12T00:00:00.000Z,hydration enhance hairs
2624,R2625,2017-04-12T00:00:00.000Z,enhance hairs resilience
2624,R2625,2017-04-12T00:00:00.000Z,hairs resilience strength
2624,R2625,2017-04-12T00:00:00.000Z,resilience strength key
2624,R2625,2017-04-12T00:00:00.000Z,strength key benefits
2624,R2625,2017-04-12T00:00:00.000Z,key benefits restores
2624,R2625,2017-04-12T00:00:00.000Z,benefits restores moisture
2624,R2625,2017-04-12T00:00:00.000Z,restores moisture creates
2624,R2625,2017-04-12T00:00:00.000Z,moisture creates vibrancy
2624,R2625,2017-04-12T00:00:00.000Z,creates vibrancy prevents
2624,R2625,2017-04-12T00:00:00.000Z,vibrancy prevents future
2624,R2625,2017-04-12T00:00:00.000Z,prevents future damage
2624,R2625,2017-04-12T00:00:00.000Z,future damage want
2624,R2625,2017-04-12T00:00:00.000Z,damage want know
2624,R2625,2017-04-12T00:00:00.000Z,want know dont
2624,R2625,2017-04-12T00:00:00.000Z,know dont despair
2624,R2625,2017-04-12T00:00:00.000Z,dont despair repair
2624,R2625,2017-04-12T00:00:00.000Z,despair repair deep
2624,R2625,2017-04-12T00:00:00.000Z,repair deep conditioning
2624,R2625,2017-04-12T00:00:00.000Z,deep conditioning mask
2624,R2625,2017-04-12T00:00:00.000Z,conditioning mask works
2624,R2625,2017-04-12T00:00:00.000Z,mask works little
2624,R2625,2017-04-12T00:00:00.000Z,works little five
2624,R2625,2017-04-12T00:00:00.000Z,little five minutes
2624,R2625,2017-04-12T00:00:00.000Z,five minutes restore
2624,R2625,2017-04-12T00:00:00.000Z,minutes restore essential
2624,R2625,2017-04-12T00:00:00.000Z,restore essential hydration
2624,R2625,2017-04-12T00:00:00.000Z,essential hydration natural
2624,R2625,2017-04-12T00:00:00.000Z,hydration natural vibrancy
2624,R2625,2017-04-12T00:00:00.000Z,natural vibrancy dry
2624,R2625,2017-04-12T00:00:00.000Z,vibrancy dry brittle
2624,R2625,2017-04-12T00:00:00.000Z,dry brittle otherwise
2624,R2625,2017-04-12T00:00:00.000Z,brittle otherwise lackluster
2624,R2625,2017-04-12T00:00:00.000Z,otherwise lackluster locks
2624,R2625,2017-04-12T00:00:00.000Z,lackluster locks protect
2624,R2625,2017-04-12T00:00:00.000Z,locks protect future
2624,R2625,2017-04-12T00:00:00.000Z,protect future damage
2624,R2625,2017-04-12T00:00:00.000Z,future damage unique
2624,R2625,2017-04-12T00:00:00.000Z,damage unique nova
2624,R2625,2017-04-12T00:00:00.000Z,unique nova complex
2624,R2625,2017-04-12T00:00:00.000Z,nova complex formulation
2624,R2625,2017-04-12T00:00:00.000Z,complex formulation packed
2624,R2625,2017-04-12T00:00:00.000Z,formulation packed percent
2624,R2625,2017-04-12T00:00:00.000Z,packed percent ingredients
2624,R2625,2017-04-12T00:00:00.000Z,percent ingredients delivers
2625,R2626,2017-04-12T00:00:00.000Z,didnt wow really
2625,R2626,2017-04-12T00:00:00.000Z,wow really nice
2625,R2626,2017-04-12T00:00:00.000Z,really nice conditioner
2625,R2626,2017-04-12T00:00:00.000Z,nice conditioner didnt
2625,R2626,2017-04-12T00:00:00.000Z,conditioner didnt get
2625,R2626,2017-04-12T00:00:00.000Z,didnt get hair
2625,R2626,2017-04-12T00:00:00.000Z,get hair super
2625,R2626,2017-04-12T00:00:00.000Z,hair super silly
2625,R2626,2017-04-12T00:00:00.000Z,super silly like
2625,R2626,2017-04-12T00:00:00.000Z,silly like others
2625,R2626,2017-04-12T00:00:00.000Z,like others lightened
2625,R2626,2017-04-12T00:00:00.000Z,others lightened hair
2625,R2626,2017-04-12T00:00:00.000Z,lightened hair used
2625,R2626,2017-04-12T00:00:00.000Z,hair used sample
2625,R2626,2017-04-12T00:00:00.000Z,used sample dont
2625,R2626,2017-04-12T00:00:00.000Z,sample dont like
2625,R2626,2017-04-12T00:00:00.000Z,dont like id
2625,R2626,2017-04-12T00:00:00.000Z,like id repurchase
2625,R2626,2017-04-12T00:00:00.000Z,id repurchase definitely
2625,R2626,2017-04-12T00:00:00.000Z,repurchase definitely bad
2625,R2626,2017-04-12T00:00:00.000Z,definitely bad conditioner
2625,R2626,2017-04-12T00:00:00.000Z,bad conditioner didnt
2625,R2626,2017-04-12T00:00:00.000Z,conditioner didnt impress
2625,R2626,2017-04-12T00:00:00.000Z,didnt impress much
2626,R2627,2017-04-12T00:00:00.000Z,got sample size
2626,R2627,2017-04-12T00:00:00.000Z,sample size oz
2626,R2627,2017-04-12T00:00:00.000Z,size oz try
2626,R2627,2017-04-12T00:00:00.000Z,oz try maybe
2626,R2627,2017-04-12T00:00:00.000Z,try maybe needed
2626,R2627,2017-04-12T00:00:00.000Z,maybe needed product
2626,R2627,2017-04-12T00:00:00.000Z,needed product see
2626,R2627,2017-04-12T00:00:00.000Z,product see better
2626,R2627,2017-04-12T00:00:00.000Z,see better results
2626,R2627,2017-04-12T00:00:00.000Z,better results got
2626,R2627,2017-04-12T00:00:00.000Z,results got uses
2626,R2627,2017-04-12T00:00:00.000Z,got uses every
2626,R2627,2017-04-12T00:00:00.000Z,uses every time
2626,R2627,2017-04-12T00:00:00.000Z,every time got
2626,R2627,2017-04-12T00:00:00.000Z,time got result
2626,R2627,2017-04-12T00:00:00.000Z,got result product
2626,R2627,2017-04-12T00:00:00.000Z,result product nothing
2626,R2627,2017-04-12T00:00:00.000Z,product nothing special
2626,R2627,2017-04-12T00:00:00.000Z,nothing special hair
2626,R2627,2017-04-12T00:00:00.000Z,special hair see
2626,R2627,2017-04-12T00:00:00.000Z,hair see hair
2626,R2627,2017-04-12T00:00:00.000Z,see hair improve
2626,R2627,2017-04-12T00:00:00.000Z,hair improve way
2626,R2627,2017-04-12T00:00:00.000Z,improve way would
2626,R2627,2017-04-12T00:00:00.000Z,way would wanted
2626,R2627,2017-04-12T00:00:00.000Z,would wanted still
2626,R2627,2017-04-12T00:00:00.000Z,wanted still dried
2626,R2627,2017-04-12T00:00:00.000Z,still dried frizzy
2626,R2627,2017-04-12T00:00:00.000Z,dried frizzy unmanagable
2626,R2627,2017-04-12T00:00:00.000Z,frizzy unmanagable hair
2626,R2627,2017-04-12T00:00:00.000Z,unmanagable hair smell
2626,R2627,2017-04-12T00:00:00.000Z,hair smell wasnt
2626,R2627,2017-04-12T00:00:00.000Z,smell wasnt even
2626,R2627,2017-04-12T00:00:00.000Z,wasnt even pleasant
2626,R2627,2017-04-12T00:00:00.000Z,even pleasant product
2626,R2627,2017-04-12T00:00:00.000Z,pleasant product felt
2626,R2627,2017-04-12T00:00:00.000Z,product felt like
2626,R2627,2017-04-12T00:00:00.000Z,felt like needed
2626,R2627,2017-04-12T00:00:00.000Z,like needed moisturizing
2626,R2627,2017-04-12T00:00:00.000Z,needed moisturizing creamier
2626,R2627,2017-04-12T00:00:00.000Z,moisturizing creamier felt
2626,R2627,2017-04-12T00:00:00.000Z,creamier felt like
2626,R2627,2017-04-12T00:00:00.000Z,felt like putting
2626,R2627,2017-04-12T00:00:00.000Z,like putting face
2626,R2627,2017-04-12T00:00:00.000Z,putting face cream
2626,R2627,2017-04-12T00:00:00.000Z,face cream didnt
2626,R2627,2017-04-12T00:00:00.000Z,cream didnt even
2626,R2627,2017-04-12T00:00:00.000Z,didnt even feel
2626,R2627,2017-04-12T00:00:00.000Z,even feel like
2626,R2627,2017-04-12T00:00:00.000Z,feel like conditioner
2626,R2627,2017-04-12T00:00:00.000Z,like conditioner rubbed
2626,R2627,2017-04-12T00:00:00.000Z,conditioner rubbed hair
2626,R2627,2017-04-12T00:00:00.000Z,rubbed hair didnt
2626,R2627,2017-04-12T00:00:00.000Z,hair didnt wash
2626,R2627,2017-04-12T00:00:00.000Z,didnt wash like
2626,R2627,2017-04-12T00:00:00.000Z,wash like one
2626,R2627,2017-04-12T00:00:00.000Z,like one usually
2626,R2627,2017-04-12T00:00:00.000Z,one usually conditioner
2626,R2627,2017-04-12T00:00:00.000Z,usually conditioner wash
2626,R2627,2017-04-12T00:00:00.000Z,conditioner wash feel
2626,R2627,2017-04-12T00:00:00.000Z,wash feel hair
2626,R2627,2017-04-12T00:00:00.000Z,feel hair silky
2626,R2627,2017-04-12T00:00:00.000Z,hair silky smooth
